trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
210,False,"{'a': 0.1211688163570484, 'e': 0.1211688163570484}",25,15,21.095753704828,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.11995712819347792, 'e': 0.11995712819347792}",20,8,20.077462833870058,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.11875755691154315, 'e': 0.11875755691154315}",25,14,12.03239661393257,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.11756998134242772, 'e': 0.11756998134242772}",20,13,12.27683077353735,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.11639428152900344, 'e': 0.11639428152900344}",20,15,-4.567512871349549,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
215,False,"{'a': 0.11523033871371341, 'e': 0.11523033871371341}",20,13,14.889213053180033,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.11407803532657627, 'e': 0.11407803532657627}",20,0,-20.562914578846936,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
217,False,"{'a': 0.11293725497331052, 'e': 0.11293725497331052}",20,13,-1.5670248089727365,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
218,False,"{'a': 0.1118078824235774, 'e': 0.1118078824235774}",30,19,14.422772193253037,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.11068980359934164, 'e': 0.11068980359934164}",20,15,7.3208915367714065,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.10958290556334822, 'e': 0.10958290556334822}",25,0,15.084650759756926,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
221,False,"{'a': 0.10848707650771475, 'e': 0.10848707650771475}",30,10,30.94015169065528,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.1074022057426376, 'e': 0.1074022057426376}",25,7,20.23835365560199,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
223,False,"{'a': 0.10632818368521123, 'e': 0.10632818368521123}",30,14,25.94208701133303,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.10526490184835911, 'e': 0.10526490184835911}",20,12,15.939299011710789,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.10421225282987552, 'e': 0.10421225282987552}",25,19,11.158216719550573,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.10317013030157676, 'e': 0.10317013030157676}",25,13,24.786622628775937,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.10213842899856099, 'e': 0.10213842899856099}",20,7,-20.473501197824767,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
228,False,"{'a': 0.10111704470857538, 'e': 0.10111704470857538}",25,18,11.85346804958606,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.10010587426148963, 'e': 0.10010587426148963}",20,1,19.323242262463136,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.09910481551887473, 'e': 0.09910481551887473}",25,14,22.419385350583788,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.09811376736368599, 'e': 0.09811376736368599}",20,11,15.429313432473124,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.09713262969004913, 'e': 0.09713262969004913}",20,9,20.417361249915395,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.09616130339314863, 'e': 0.09616130339314863}",25,0,15.40708206461542,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",0
234,False,"{'a': 0.09519969035921715, 'e': 0.09519969035921715}",30,21,15.525179806963628,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.09424769345562498, 'e': 0.09424769345562498}",25,19,3.856951610348953,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.09330521652106873, 'e': 0.09330521652106873}",25,14,9.581520054409376,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
237,False,"{'a': 0.09237216435585804, 'e': 0.09237216435585804}",25,13,21.4391127539582,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.09144844271229946, 'e': 0.09144844271229946}",30,21,17.100827118221954,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.09053395828517646, 'e': 0.09053395828517646}",20,8,-11.242593083649085,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
240,False,"{'a': 0.08962861870232469, 'e': 0.08962861870232469}",20,11,17.372726849532302,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.08873233251530144, 'e': 0.08873233251530144}",30,23,12.283581215733516,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.08784500919014843, 'e': 0.08784500919014843}",20,14,12.997457765921489,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.08696655909824694, 'e': 0.08696655909824694}",20,12,14.167829844184936,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.08609689350726446, 'e': 0.08609689350726446}",20,14,14.373152246608813,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.08523592457219181, 'e': 0.08523592457219181}",35,24,18.943145574812924,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.0843835653264699, 'e': 0.0843835653264699}",20,6,11.343781265582944,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
247,False,"{'a': 0.0835397296732052, 'e': 0.0835397296732052}",20,9,19.859523296018562,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.08270433237647315, 'e': 0.08270433237647315}",25,14,21.726739942795227,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.08187728905270841, 'e': 0.08187728905270841}",30,20,17.78970016932989,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.08105851616218133, 'e': 0.08105851616218133}",20,4,21.417955131304815,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.08024793100055952, 'e': 0.08024793100055952}",20,6,13.370800403722068,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
252,False,"{'a': 0.07944545169055392, 'e': 0.07944545169055392}",20,6,27.871056744930403,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.07865099717364837, 'e': 0.07865099717364837}",30,14,23.249462040457765,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.07786448720191189, 'e': 0.07786448720191189}",30,22,15.16524027425695,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.07708584232989277, 'e': 0.07708584232989277}",25,14,21.950804829950744,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.07631498390659384, 'e': 0.07631498390659384}",20,14,9.629279690114902,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.07555183406752791, 'e': 0.07555183406752791}",35,22,25.081193070802698,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.07479631572685264, 'e': 0.07479631572685264}",25,6,-24.264732096712116,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
259,False,"{'a': 0.07404835256958411, 'e': 0.07404835256958411}",25,10,16.509360243419927,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
260,False,"{'a': 0.07330786904388827, 'e': 0.07330786904388827}",30,13,-9.80343814253061,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
261,False,"{'a': 0.07257479035344938, 'e': 0.07257479035344938}",35,18,30.483775109665764,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.07184904244991488, 'e': 0.07184904244991488}",20,9,6.917115653714033,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
263,False,"{'a': 0.07113055202541574, 'e': 0.07113055202541574}",25,15,18.83435475742839,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.07041924650516158, 'e': 0.07041924650516158}",20,8,22.101098212535096,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.06971505404010997, 'e': 0.06971505404010997}",20,8,22.82343016259047,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.06901790349970886, 'e': 0.06901790349970886}",30,5,40.71552230523531,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.06832772446471178, 'e': 0.06832772446471178}",20,8,20.39508455809403,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.06764444722006466, 'e': 0.06764444722006466}",20,12,12.444262849524987,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.066968002747864, 'e': 0.066968002747864}",20,13,-28.316877427275266,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
270,False,"{'a': 0.06629832272038537, 'e': 0.06629832272038537}",20,13,15.675202757256386,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.06563533949318151, 'e': 0.06563533949318151}",25,11,-25.77765196388699,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
272,False,"{'a': 0.06497898609824969, 'e': 0.06497898609824969}",35,21,27.25165470229415,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.0643291962372672, 'e': 0.0643291962372672}",20,2,31.772359065609514,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.06368590427489453, 'e': 0.06368590427489453}",20,11,18.511697543342237,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.06304904523214558, 'e': 0.06304904523214558}",25,13,25.041282533264646,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.06241855477982412, 'e': 0.06241855477982412}",20,4,31.96168757098927,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.06179436923202588, 'e': 0.06179436923202588}",30,8,40.42269352254891,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.06117642553970562, 'e': 0.06117642553970562}",25,11,26.06927267816598,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.06056466128430856, 'e': 0.06056466128430856}",35,19,28.444820063303677,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.05995901467146548, 'e': 0.05995901467146548}",25,15,20.70586701642678,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.05935942452475082, 'e': 0.05935942452475082}",25,13,19.796809425398273,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.058765830279503314, 'e': 0.058765830279503314}",30,18,9.452579845550687,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
283,False,"{'a': 0.05817817197670828, 'e': 0.05817817197670828}",20,6,26.754645793878602,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.057596390256941195, 'e': 0.057596390256941195}",25,12,11.870164141847912,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
285,False,"{'a': 0.05702042635437178, 'e': 0.05702042635437178}",20,2,-23.03909635321361,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
286,False,"{'a': 0.05645022209082806, 'e': 0.05645022209082806}",20,16,6.90297386163405,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.05588571986991978, 'e': 0.05588571986991978}",30,19,18.098955145928883,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.055326862671220584, 'e': 0.055326862671220584}",35,23,18.374087464738526,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.05477359404450838, 'e': 0.05477359404450838}",20,15,10.900185290953996,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.054225858104063294, 'e': 0.054225858104063294}",20,13,13.244044515682262,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.05368359952302266, 'e': 0.05368359952302266}",25,3,33.27711466575777,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.053146763527792434, 'e': 0.053146763527792434}",20,12,13.503332377337475,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.052615295892514506, 'e': 0.052615295892514506}",20,14,10.563468805390103,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.052089142933589364, 'e': 0.052089142933589364}",30,19,7.335363590576746,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
295,False,"{'a': 0.05156825150425347, 'e': 0.05156825150425347}",25,19,10.338553612297394,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.051052568989210935, 'e': 0.051052568989210935}",20,4,18.331094788358698,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.05054204329931883, 'e': 0.05054204329931883}",25,0,33.86309046428404,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
298,False,"{'a': 0.05003662286632564, 'e': 0.05003662286632564}",20,6,26.591903129379162,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.04953625663766238, 'e': 0.04953625663766238}",25,19,11.384710556709077,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,16,8.946783735801299,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,15,18.595063815374512,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,13,21.02936883767817,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",30,19,21.8282937203237,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",30,17,26.26566351014459,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,10,18.839893618300536,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,11,16.175175493456347,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,11,16.020561421517275,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,8,22.47144394907529,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,13,12.81825540681306,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
